W,ipr_mean,ipr_median,ipr_max,frac_localized,r_mean,r_GOE_dist,r_Poisson_dist,lambda_min,lambda_max,spectral_width,fraction,rep,N_sub
1.2577576231352259,0.5120485845055113,0.48072046782357836,0.999999999999988,1.0,0.3826625644773874,0.14683743552261258,0.0036374355226125865,-2.9248213677799444,5.140380724511825,8.06520209229177,0.7,0,1057
1.5835863172547269,0.5808463300514312,0.5625752860668438,0.9999999999999805,1.0,0.40058005966236093,0.12891994033763904,0.014280059662360955,-3.9136721389460973,6.175562069781624,10.08923420872772,0.7,0,1057
1.9938226396476164,0.6470647195587356,0.6560533868994854,0.9999999999993232,1.0,0.3967864933238997,0.13271350667610027,0.010486493323899726,-5.1651098444795736,7.486126856179248,12.65123670065882,0.7,0,1057
2.5103328281232806,0.7020905814187717,0.7501411625930768,0.9999999999999813,1.0,0.3820501404224774,0.14744985957752255,0.004249859577522552,-6.745574608181749,9.142134053873468,15.887708662055218,0.7,0,1057
3.16064768382166,0.7501831405608759,0.8189108370614404,0.9999999999999956,1.0,0.3857873975885844,0.1437126024114156,0.0005126024114155969,-8.73914772899097,11.231968294887217,19.97111602387819,0.7,0,1057
3.979430005986696,0.7893281053832916,0.8816935817384594,0.9999999999999982,1.0,0.3589489770803988,0.17055102291960117,0.027351022919601176,-11.25199191631998,13.867088073355825,25.119079989675804,0.7,0,1057
5.010322173396916,0.8266243394606039,0.9222728490960622,0.9999999999999991,1.0,0.3911486378157664,0.13835136218423355,0.004848637815766443,-14.417985452776803,17.187988099953845,31.605973552730646,0.7,0,1057
6.308272351434023,0.8565371739694019,0.9503674220363731,0.9999999999999996,1.0,0.40631309977355956,0.12318690022644041,0.020013099773559584,-18.405843475132343,21.37170006871908,39.77754354385142,0.7,0,1057
7.942463315265625,0.883125675364397,0.9688027649944201,0.9999999999999996,1.0,0.38715449634450516,0.1423455036554948,0.0008544963445051845,-23.428101904658543,26.641235610939944,50.06933751559849,0.7,0,1057
10.0,0.9036536243192081,0.980138871913106,1.0,1.0,0.39229422656171975,0.13720577343828022,0.005994226561719773,-29.752440548745017,33.27747707060246,63.02991761934747,0.7,0,1057
0.0,0.09441342601493234,0.019397196170223067,0.9999999971594111,0.988647114474929,0.4730154760129079,0.05648452398709208,0.08671547601290791,4.5644250530186105e-17,1.999443662886451,1.999443662886451,0.7,1,1057
0.049999999999999996,0.10076628775825602,0.021073329021994117,0.9999999999957434,0.9924314096499527,0.4607431052370676,0.0687568947629324,0.0744431052370676,-0.04933565925337987,2.0196851796465713,2.0690208388999514,0.7,1,1057
